#Operon 	Genes in Operon
4332 	[('HCP21_4443', 229, 585, '-', '2099465085'), ('HCP21_1307', 3, 344, '-', '2099465086'), ('HCP21_2429', 2, 691, '-', '2099465087')]
4333 	[('HCP21_2429', 760, 1383, '-', '2099465088'), ('HCP21_2429', 1343, 2260, '-', '2099465089')]
4334 	[('HCP21_7113', 3, 332, '+', '2099465091'), ('HCP21_9685', 199, 1185, '+', '2099465092')]
4335 	[('HCP21_4731', 474, 572, '-', '2099465093'), ('HCP21_8587', 14, 316, '-', '2099465094')]
4336 	[('HCP21_2_132654', 9, 218, '-', '2099465098'), ('HCP21_224_', 116, 304, '-', '2099465099')]
4337 	[('HCP21_9833', 99, 290, '-', '2099465101'), ('HCP21_5088', 2, 829, '-', '2099465102')]
4338 	[('HCP21_10784', 373, 435, '+', '2099465105'), ('HCP21_5052', 3, 374, '+', '2099465106'), ('HCP21_10754', 156, 1130, '+', '2099465107')]
4339 	[('HCP21_10409', 12, 354, '-', '2099465108'), ('HCP21_5306', 2, 670, '-', '2099465109'), ('HCP21_4029', 1, 429, '-', '2099465110')]
4340 	[('HCP21_7218', 1, 357, '+', '2099465111'), ('HCP21_9405', 1, 63, '+', '2099465112')]
4341 	[('HCP21_2790', 437, 1687, '-', '2099465114'), ('HCP21_1063', 3, 305, '-', '2099465115')]
4342 	[('HCP21_8093', 40, 585, '-', '2099465119'), ('HCP21_5472', 13, 843, '-', '2099465120'), ('HCP21_5472', 848, 931, '-', '2099465121')]
4343 	[('HCP21_6576', 64, 339, '+', '2099465122'), ('HCP21_1_1_newblercontig08218', 3, 227, '+', '2099465123')]
4344 	[('HCP21_1_1_newblercontig12124', 3, 182, '+', '2099465125'), ('HCP21_1_1_newblercontig13211', 1, 168, '+', '2099465126'), ('HCP21_1_1_newblercontig13737', 8, 241, '+', '2099465127')]
4345 	[('HCP21_2_7293', 5, 109, '+', '2099465129'), ('HCP21_2_23126', 2, 148, '+', '2099465130')]
4346 	[('HCP21_2_24126', 36, 164, '-', '2099465131'), ('HCP21_2_36351', 24, 167, '-', '2099465132')]
4347 	[('HCP21_2_38851', 5, 232, '-', '2099465134'), ('HCP21_2_43453', 3, 116, '-', '2099465135')]
4348 	[('HCP21_2_47953', 1, 141, '+', '2099465136'), ('HCP21_2_50953', 1, 168, '+', '2099465137'), ('HCP21_2_61839', 1, 120, '+', '2099465138')]
4349 	[('HCP21_2_62839', 6, 122, '-', '2099465139'), ('HCP21_2_74982', 1, 125, '-', '2099465140'), ('HCP21_2_87636', 3, 127, '-', '2099465141'), ('HCP21_2_119407', 3, 235, '-', '2099465142'), ('HCP21_2_122155', 2, 105, '-', '2099465143')]
4350 	[('HCP21_2_143834', 1, 159, '+', '2099465146'), ('HCP21_2_147834', 2, 208, '+', '2099465147')]
4351 	[('HCP21_4003', 244, 339, '-', '2099465151'), ('HCP21_1535', 2, 370, '-', '2099465152'), ('HCP21_4712', 85, 528, '-', '2099465153')]
4352 	[('HCP21_7186', 2, 337, '+', '2099465154'), ('HCP21_283_', 2, 424, '+', '2099465155')]
4353 	[('HCP21_6174', 67, 414, '-', '2099465158'), ('HCP21_6174', 381, 824, '-', '2099465159'), ('HCP21_5518', 59, 517, '-', '2099465160')]
4354 	[('HCP21_7487', 3, 314, '+', '2099465161'), ('HCP21_3256', 53, 676, '+', '2099465162')]
4355 	[('HCP21_5492', 1, 330, '-', '2099465165'), ('HCP21_6639', 198, 308, '-', '2099465166')]
4356 	[('HCP21_6025', 1, 753, '+', '2099465167'), ('HCP21_3614', 3, 542, '+', '2099465168'), ('HCP21_399_', 1, 369, '+', '2099465169')]
4357 	[('HCP21_631_', 27, 431, '-', '2099465170'), ('HCP21_2628', 2, 421, '-', '2099465171')]
4358 	[('HCP21_6113', 1, 366, '+', '2099465174'), ('HCP21_9325', 2, 343, '+', '2099465175')]
4359 	[('HCP21_7368', 223, 315, '+', '2099465177'), ('HCP21_6890', 3, 980, '+', '2099465178')]
4360 	[('HCP21_4644', 3, 325, '-', '2099465179'), ('HCP21_5430', 8, 427, '-', '2099465180'), ('HCP21_5892', 3, 185, '-', '2099465181')]
4361 	[('HCP21_8655', 3, 380, '+', '2099465184'), ('HCP21_4759', 102, 671, '+', '2099465185'), ('HCP21_1769', 45, 740, '+', '2099465186')]
4362 	[('HCP21_8979', 14, 685, '+', '2099465188'), ('HCP21_1567', 1, 390, '+', '2099465189')]
4363 	[('HCP21_8717', 147, 611, '-', '2099465190'), ('HCP21_6338', 84, 599, '-', '2099465191')]
4364 	[('HCP21_3093', 122, 451, '-', '2099465195'), ('HCP21_4197', 3, 566, '-', '2099465196'), ('HCP21_2_1294', 14, 103, '-', '2099465197'), ('HCP21_2_15627', 3, 100, '-', '2099465198'), ('HCP21_2_23127', 3, 149, '-', '2099465199'), ('HCP21_2_25627', 3, 191, '-', '2099465200')]
4365 	[('HCP21_2_45954', 13, 129, '+', '2099465203'), ('HCP21_2_51954', 25, 180, '+', '2099465204'), ('HCP21_2_54454', 1, 213, '+', '2099465205')]
4366 	[('HCP21_2_65840', 2, 156, '-', '2099465206'), ('HCP21_2_66340', 2, 162, '-', '2099465207'), ('HCP21_2_67340', 3, 184, '-', '2099465208')]
4367 	[('HCP21_2_72983', 16, 111, '+', '2099465209'), ('HCP21_2_74483', 2, 121, '+', '2099465210')]
4368 	[('HCP21_2_75983', 3, 133, '-', '2099465211'), ('HCP21_2_88637', 18, 134, '-', '2099465212')]
4369 	[('HCP21_2_99309', 15, 122, '+', '2099465213'), ('HCP21_2_100309', 7, 114, '+', '2099465214')]
4370 	[('HCP21_2_106408', 4, 102, '-', '2099465217'), ('HCP21_2_110908', 3, 122, '-', '2099465218')]
4371 	[('HCP21_2_121656', 5, 103, '+', '2099465219'), ('HCP21_2_128156', 3, 140, '+', '2099465220'), ('HCP21_2_130156', 3, 164, '+', '2099465221')]
4372 	[('HCP21_2_139835', 28, 129, '-', '2099465222'), ('HCP21_2_141335', 3, 136, '-', '2099465223'), ('HCP21_2_143335', 3, 152, '-', '2099465224')]
4373 	[('HCP21_2_149335', 3, 236, '+', '2099465225'), ('HCP21_2_157188', 4, 123, '+', '2099465226'), ('HCP21_2_159688', 1, 155, '+', '2099465227')]
4374 	[('HCP21_2711', 1, 339, '+', '2099465231'), ('HCP21_3065', 1, 1164, '+', '2099465232')]
4375 	[('HCP21_2625', 221, 775, '+', '2099465234'), ('HCP21_8885', 44, 769, '+', '2099465235'), ('HCP21_6354', 1, 1611, '+', '2099465236'), ('HCP21_8787', 2, 823, '+', '2099465237'), ('HCP21_8271', 1, 720, '+', '2099465238'), ('HCP21_3045', 2, 64, '+', '2099465239')]
4376 	[('HCP21_91__', 1972, 2940, '-', '2099465243'), ('HCP21_91__', 2927, 4393, '-', '2099465244')]
4377 	[('HCP21_91__', 6468, 6974, '-', '2099465247'), ('HCP21_91__', 6944, 7171, '-', '2099465248')]
4378 	[('HCP21_91__', 7675, 7893, '-', '2099465249'), ('HCP21_1606', 111, 305, '-', '2099465250'), ('HCP21_1728', 1, 357, '-', '2099465251'), ('HCP21_1875', 51, 299, '-', '2099465252'), ('HCP21_3876', 2, 403, '-', '2099465253')]
4379 	[('HCP21_7437', 7, 1119, '-', '2099465255'), ('HCP21_6222', 3, 533, '-', '2099465256')]
4380 	[('HCP21_4614', 37, 357, '+', '2099465257'), ('HCP21_7397', 2, 64, '+', '2099465258'), ('HCP21_9691', 3, 581, '+', '2099465259')]
4381 	[('HCP21_9691', 805, 1017, '+', '2099465260'), ('HCP21_1_1_newblercontig11579', 5, 187, '+', '2099465261'), ('HCP21_1_1_newblercontig12126', 39, 182, '+', '2099465262')]
4382 	[('HCP21_1_1_newblercontig13214', 26, 166, '-', '2099465263'), ('HCP21_2_295', 3, 100, '-', '2099465264')]
4383 	[('HCP21_2_4295', 2, 115, '+', '2099465265'), ('HCP21_2_9795', 8, 157, '+', '2099465266')]
4384 	[('HCP21_2_18628', 1, 114, '+', '2099465268'), ('HCP21_2_25128', 2, 181, '+', '2099465269'), ('HCP21_2_25628', 2, 157, '+', '2099465270')]
4385 	[('HCP21_2_32353', 2, 124, '+', '2099465272'), ('HCP21_2_35353', 7, 150, '+', '2099465273')]
4386 	[('HCP21_2_35853', 3, 127, '-', '2099465274'), ('HCP21_2_49955', 3, 158, '-', '2099465275'), ('HCP21_2_51955', 1, 177, '-', '2099465276'), ('HCP21_2_53455', 3, 199, '-', '2099465277'), ('HCP21_2_54955', 13, 222, '-', '2099465278')]
4387 	[('HCP21_2_58341', 1, 102, '+', '2099465279'), ('HCP21_2_64341', 40, 138, '+', '2099465280'), ('HCP21_2_65341', 1, 132, '+', '2099465281'), ('HCP21_2_68841', 3, 221, '+', '2099465282'), ('HCP21_2_71484', 13, 108, '+', '2099465283'), ('HCP21_2_73984', 15, 119, '+', '2099465284'), ('HCP21_2_74984', 8, 124, '+', '2099465285')]
4388 	[('HCP21_2_93138', 1, 222, '+', '2099465287'), ('HCP21_2_104310', 3, 191, '+', '2099465288'), ('HCP21_2_104810', 26, 208, '+', '2099465289')]
4389 	[('HCP21_2_125157', 1, 120, '+', '2099465291'), ('HCP21_2_126157', 2, 124, '+', '2099465292')]
4390 	[('HCP21_2_140336', 2, 132, '-', '2099465295'), ('HCP21_2_149336', 6, 236, '-', '2099465296')]
4391 	[('HCP21_2_157189', 3, 128, '+', '2099465297'), ('HCP21_2_157689', 1, 132, '+', '2099465298')]
4392 	[('HCP21_2_159689', 2, 156, '-', '2099465299'), ('HCP21_10337', 41, 334, '-', '2099465300'), ('HCP21_9608', 2, 436, '-', '2099465301')]
4393 	[('HCP21_2073', 2, 313, '+', '2099465302'), ('HCP21_8845', 43, 605, '+', '2099465303')]
4394 	[('HCP21_3400', 135, 428, '-', '2099465304'), ('HCP21_10950', 1, 606, '-', '2099465305')]
4395 	[('HCP21_7933', 3, 329, '-', '2099465311'), ('HCP21_6156', 2, 172, '-', '2099465312')]
4396 	[('HCP21_4576', 3, 281, '-', '2099465316'), ('HCP21_4576', 291, 599, '-', '2099465317')]
4397 	[('HCP21_1404', 2, 430, '-', '2099465321'), ('HCP21_2508', 3, 332, '-', '2099465322')]
4398 	[('HCP21_7003', 3, 566, '+', '2099465323'), ('HCP21_2_4296', 2, 115, '+', '2099465324')]
4399 	[('HCP21_2_5796', 6, 125, '-', '2099465325'), ('HCP21_2_19629', 3, 119, '-', '2099465326')]
4400 	[('HCP21_2_20129', 6, 110, '+', '2099465327'), ('HCP21_2_21129', 18, 128, '+', '2099465328'), ('HCP21_2_24129', 8, 94, '+', '2099465329'), ('HCP21_2_26129', 9, 209, '+', '2099465330')]
4401 	[('HCP21_2_32854', 27, 125, '+', '2099465332'), ('HCP21_2_38354', 2, 187, '+', '2099465333'), ('HCP21_2_40956', 9, 107, '+', '2099465334'), ('HCP21_2_43456', 1, 117, '+', '2099465335')]
4402 	[('HCP21_2_47456', 4, 138, '-', '2099465336'), ('HCP21_2_51456', 9, 173, '-', '2099465337')]
4403 	[('HCP21_2_73985', 12, 92, '-', '2099465341'), ('HCP21_2_83639', 2, 84, '-', '2099465342')]
4404 	[('HCP21_2_90139', 3, 152, '+', '2099465343'), ('HCP21_2_97311', 1, 111, '+', '2099465344'), ('HCP21_2_99311', 2, 124, '+', '2099465345'), ('HCP21_2_132158', 12, 209, '+', '2099465346')]
4405 	[('HCP21_2_141837', 2, 141, '-', '2099465349'), ('HCP21_2_148837', 3, 226, '-', '2099465350'), ('HCP21_2_158690', 3, 143, '-', '2099465351')]
4406 	[('HCP21_2_161690', 3, 194, '+', '2099465352'), ('HCP21_841_', 1, 516, '+', '2099465353')]
4407 	[('HCP21_7966', 7, 561, '-', '2099465354'), ('HCP21_7959', 91, 522, '-', '2099465355'), ('HCP21_1687', 3, 362, '-', '2099465356')]
4408 	[('HCP21_4090', 3, 395, '+', '2099465357'), ('HCP21_3527', 2, 595, '+', '2099465358'), ('HCP21_1024', 2, 301, '+', '2099465359'), ('HCP21_10932', 2, 1411, '+', '2099465360')]
4409 	[('HCP21_3351', 2, 493, '-', '2099465363'), ('HCP21_2137', 79, 342, '-', '2099465364'), ('HCP21_8160', 3, 128, '-', '2099465365')]
4410 	[('HCP21_3688', 5, 367, '-', '2099465369'), ('HCP21_2565', 2, 301, '-', '2099465370')]
4411 	[('HCP21_1543', 2, 313, '+', '2099465373'), ('HCP21_5264', 3, 608, '+', '2099465374'), ('HCP21_9265', 10, 312, '+', '2099465375'), ('HCP21_2_15630', 2, 102, '+', '2099465376'), ('HCP21_8111', 2, 688, '+', '2099465377'), ('HCP21_2393', 32, 610, '+', '2099465378')]
4412 	[('HCP21_2393', 1439, 2026, '+', '2099465380'), ('HCP21_2393', 2030, 2788, '+', '2099465381')]
4413 	[('HCP21_2406', 120, 3905, '-', '2099465382'), ('HCP21_2406', 3895, 4089, '-', '2099465383'), ('HCP21_2406', 4094, 4615, '-', '2099465384'), ('HCP21_7404', 1, 1020, '-', '2099465385')]
4414 	[('HCP21_10001', 3, 308, '+', '2099465386'), ('HCP21_6196', 2, 289, '+', '2099465387')]
4415 	[('HCP21_658_', 1, 441, '-', '2099465390'), ('HCP21_9572', 28, 450, '-', '2099465391')]
4416 	[('HCP21_7660', 2, 457, '+', '2099465392'), ('HCP21_4116', 94, 528, '+', '2099465393'), ('HCP21_10162', 34, 324, '+', '2099465394')]
4417 	[('HCP21_10162', 401, 568, '+', '2099465395'), ('HCP21_9232', 3, 692, '+', '2099465396'), ('HCP21_1673', 3, 308, '+', '2099465397')]
4418 	[('HCP21_2158', 2, 334, '+', '2099465399'), ('HCP21_8984', 2, 472, '+', '2099465400'), ('HCP21_5791', 74, 391, '+', '2099465401'), ('HCP21_9225', 1, 309, '+', '2099465402'), ('HCP21_1073', 116, 292, '+', '2099465403')]
4419 	[('HCP21_2_1798', 3, 107, '+', '2099465405'), ('HCP21_2_3298', 4, 111, '+', '2099465406'), ('HCP21_2_15131', 2, 100, '+', '2099465407'), ('HCP21_2_17631', 2, 109, '+', '2099465408'), ('HCP21_2_22131', 1, 132, '+', '2099465409')]
4420 	[('HCP21_2_30356', 1, 111, '+', '2099465411'), ('HCP21_2_37356', 47, 187, '+', '2099465412'), ('HCP21_2_37856', 1, 198, '+', '2099465413')]
4421 	[('HCP21_2_38356', 1, 216, '-', '2099465414'), ('HCP21_2_45958', 3, 128, '-', '2099465415')]
4422 	[('HCP21_2_68344', 22, 150, '-', '2099465419'), ('HCP21_2_75987', 3, 134, '-', '2099465420')]
4423 	[('HCP21_2_83141', 3, 104, '+', '2099465421'), ('HCP21_2_91141', 2, 163, '+', '2099465422'), ('HCP21_2_92141', 2, 190, '+', '2099465423')]
4424 	[('HCP21_2_122660', 2, 108, '-', '2099465426'), ('HCP21_2_124660', 15, 116, '-', '2099465427'), ('HCP21_2_130660', 11, 175, '-', '2099465428')]
4425 	[('HCP21_2_147839', 65, 207, '+', '2099465431'), ('HCP21_2_148839', 2, 205, '+', '2099465432')]
4426 	[('HCP21_1188', 3, 404, '+', '2099465440'), ('HCP21_7878', 3, 611, '+', '2099465441')]
4427 	[('HCP21_2343', 3, 296, '-', '2099465442'), ('HCP21_9900', 131, 322, '-', '2099465443')]
4428 	[('HCP21_7282', 79, 381, '+', '2099465446'), ('HCP21_5116', 3, 890, '+', '2099465447'), ('HCP21_467_', 1, 201, '+', '2099465448'), ('HCP21_3553', 65, 370, '+', '2099465449'), ('HCP21_8200', 24, 263, '+', '2099465450')]
4429 	[('HCP21_7388', 214, 303, '+', '2099465452'), ('HCP21_3047', 1, 387, '+', '2099465453'), ('HCP21_7989', 1, 93, '+', '2099465454')]
4430 	[('HCP21_10860', 2, 802, '+', '2099465456'), ('HCP21_9408', 50, 511, '+', '2099465457')]
4431 	[('HCP21_4366', 2, 574, '-', '2099465458'), ('HCP21_2_1299', 6, 104, '-', '2099465459')]
4432 	[('HCP21_2_6299', 1, 129, '+', '2099465460'), ('HCP21_2_9799', 3, 158, '+', '2099465461')]
4433 	[('HCP21_2_36857', 3, 176, '+', '2099465465'), ('HCP21_2_42959', 1, 114, '+', '2099465466')]
4434 	[('HCP21_2_52959', 6, 191, '+', '2099465470'), ('HCP21_2_53959', 13, 204, '+', '2099465471'), ('HCP21_2_65345', 3, 149, '+', '2099465472'), ('HCP21_2_68345', 3, 212, '+', '2099465473')]
4435 	[('HCP21_2_73988', 3, 118, '-', '2099465474'), ('HCP21_2_75488', 3, 128, '-', '2099465475')]
4436 	[('HCP21_2_132161', 3, 209, '+', '2099465480'), ('HCP21_2_137340', 5, 103, '+', '2099465481'), ('HCP21_2_145340', 119, 172, '+', '2099465482'), ('HCP21_2_157693', 12, 131, '+', '2099465483')]
4437 	[('HCP21_2_158193', 3, 136, '-', '2099465484'), ('HCP21_9160', 40, 351, '-', '2099465485')]
4438 	[('HCP21_10515', 1, 624, '+', '2099465486'), ('HCP21_10285', 2, 355, '+', '2099465487')]
4439 	[('HCP21_5143', 15, 431, '+', '2099465489'), ('HCP21_6821', 2, 79, '+', '2099465490'), ('HCP21_6821', 58, 489, '+', '2099465491')]
4440 	[('HCP21_3189', 40, 492, '+', '2099465493'), ('HCP21_3189', 512, 613, '+', '2099465494')]
4441 	[('HCP21_274_', 3, 454, '-', '2099465495'), ('HCP21_3404', 21, 341, '-', '2099465496')]
4442 	[('HCP21_6707', 326, 877, '-', '2099465501'), ('HCP21_3767', 80, 625, '-', '2099465502'), ('HCP21_2362', 11, 304, '-', '2099465503')]
4443 	[('HCP21_10920', 15, 257, '+', '2099465506'), ('HCP21_9501', 1, 330, '+', '2099465507')]
4444 	[('HCP21_2187', 312, 395, '-', '2099465509'), ('HCP21_3454', 1, 903, '-', '2099465510')]
4445 	[('HCP21_1_1_newblercontig06456', 14, 244, '+', '2099465511'), ('HCP21_1_1_newblercontig13219', 1, 168, '+', '2099465512'), ('HCP21_2_5800', 1, 126, '+', '2099465513'), ('HCP21_2_7800', 2, 139, '+', '2099465514')]
4446 	[('HCP21_2_12800', 5, 139, '+', '2099465516'), ('HCP21_2_16133', 2, 103, '+', '2099465517')]
4447 	[('HCP21_2_19133', 34, 117, '-', '2099465518'), ('HCP21_2_23633', 3, 154, '-', '2099465519'), ('HCP21_2_26633', 2, 222, '-', '2099465520'), ('HCP21_2_35858', 2, 138, '-', '2099465521'), ('HCP21_2_36358', 3, 166, '-', '2099465522')]
4448 	[('HCP21_2_37858', 4, 183, '+', '2099465523'), ('HCP21_2_42960', 1, 114, '+', '2099465524'), ('HCP21_2_44960', 36, 122, '+', '2099465525')]
4449 	[('HCP21_2_59346', 2, 106, '+', '2099465529'), ('HCP21_2_65346', 55, 147, '+', '2099465530')]
4450 	[('HCP21_2_68846', 3, 230, '+', '2099465532'), ('HCP21_2_80489', 69, 200, '+', '2099465533'), ('HCP21_2_87643', 3, 110, '+', '2099465534')]
4451 	[('HCP21_2_101315', 3, 142, '-', '2099465535'), ('HCP21_2_103315', 58, 171, '-', '2099465536')]
4452 	[('HCP21_2_108914', 3, 113, '-', '2099465538'), ('HCP21_2_116914', 3, 184, '-', '2099465539'), ('HCP21_2_124662', 3, 115, '-', '2099465540'), ('HCP21_2_128162', 3, 140, '-', '2099465541')]
4453 	[('HCP21_2_143341', 8, 154, '+', '2099465542'), ('HCP21_2_143841', 9, 152, '+', '2099465543')]
4454 	[('HCP21_2_149341', 7, 234, '+', '2099465545'), ('HCP21_2_154194', 6, 110, '+', '2099465546')]
4455 	[('HCP21_2_158694', 3, 143, '-', '2099465547'), ('HCP21_8708', 3, 380, '-', '2099465548')]
4456 	[('HCP21_9043', 3, 917, '+', '2099465549'), ('HCP21_7621', 21, 332, '+', '2099465550')]
4457 	[('HCP21_16__', 1361, 1807, '+', '2099465554'), ('HCP21_16__', 1809, 2423, '+', '2099465555')]
4458 	[('HCP21_6440', 1, 504, '-', '2099465556'), ('HCP21_2871', 174, 305, '-', '2099465557'), ('HCP21_3179', 18, 1025, '-', '2099465558'), ('HCP21_10463', 2, 352, '-', '2099465559'), ('HCP21_5132', 2, 289, '-', '2099465560'), ('HCP21_1951', 2, 319, '-', '2099465561')]
4459 	[('HCP21_8001', 2, 733, '+', '2099465562'), ('HCP21_4892', 1, 909, '+', '2099465563')]
4460 	[('HCP21_5582', 1, 408, '+', '2099465565'), ('HCP21_3097', 1, 684, '+', '2099465566')]
4461 	[('HCP21_3829', 2, 220, '-', '2099465567'), ('HCP21_3829', 187, 309, '-', '2099465568')]
4462 	[('HCP21_8878', 2, 676, '+', '2099465569'), ('HCP21_8077', 3, 446, '+', '2099465570')]
4463 	[('HCP21_6786', 1, 345, '-', '2099465571'), ('HCP21_3860', 3, 350, '-', '2099465572')]
4464 	[('HCP21_8189', 2, 376, '+', '2099465573'), ('HCP21_8189', 378, 470, '+', '2099465574')]
4465 	[('HCP21_2_8301', 2, 144, '-', '2099465577'), ('HCP21_2_13801', 3, 229, '-', '2099465578')]
4466 	[('HCP21_2_26134', 4, 204, '-', '2099465580'), ('HCP21_2_28859', 3, 107, '-', '2099465581'), ('HCP21_2_38859', 3, 188, '-', '2099465582'), ('HCP21_2_45461', 3, 125, '-', '2099465583')]
4467 	[('HCP21_2_50961', 1, 168, '+', '2099465584'), ('HCP21_2_51461', 1, 174, '+', '2099465585'), ('HCP21_2_52961', 7, 93, '+', '2099465586'), ('HCP21_2_54461', 4, 195, '+', '2099465587'), ('HCP21_2_55961', 4, 249, '+', '2099465588'), ('HCP21_2_62847', 2, 124, '+', '2099465589')]
4468 	[('HCP21_2_79990', 32, 189, '-', '2099465592'), ('HCP21_2_85644', 3, 116, '-', '2099465593')]
4469 	[('HCP21_2_86644', 45, 122, '+', '2099465594'), ('HCP21_2_97316', 2, 115, '+', '2099465595')]
4470 	[('HCP21_2_99316', 2, 126, '-', '2099465596'), ('HCP21_2_103816', 5, 175, '-', '2099465597')]
4471 	[('HCP21_2_108415', 1, 111, '+', '2099465598'), ('HCP21_2_109915', 2, 115, '+', '2099465599'), ('HCP21_2_111915', 3, 128, '+', '2099465600'), ('HCP21_2_117415', 3, 191, '+', '2099465601')]
4472 	[('HCP21_2_118415', 3, 211, '-', '2099465602'), ('HCP21_2_124163', 5, 112, '-', '2099465603')]
4473 	[('HCP21_2_126163', 2, 126, '-', '2099465605'), ('HCP21_2_131163', 2, 186, '-', '2099465606')]
4474 	[('HCP21_1751', 3, 326, '+', '2099465613'), ('HCP21_982_', 1, 393, '+', '2099465614'), ('HCP21_7455', 48, 308, '+', '2099465615')]
4475 	[('HCP21_730_', 37, 408, '-', '2099465616'), ('HCP21_3771', 2, 322, '-', '2099465617')]
4476 	[('HCP21_10523', 119, 616, '+', '2099465622'), ('HCP21_7146', 28, 489, '+', '2099465623')]
4477 	[('HCP21_1328', 3, 263, '-', '2099465626'), ('HCP21_7084', 1, 327, '-', '2099465627'), ('HCP21_7367', 3, 848, '-', '2099465628')]
4478 	[('HCP21_8279', 48, 485, '-', '2099465630'), ('HCP21_6626', 61, 150, '-', '2099465631')]
4479 	[('HCP21_6626', 654, 719, '+', '2099465632'), ('HCP21_1_1_newblercontig06458', 1, 246, '+', '2099465633')]
4480 	[('HCP21_1_1_newblercontig08795', 72, 221, '-', '2099465634'), ('HCP21_1_1_newblercontig12134', 41, 181, '-', '2099465635'), ('HCP21_1_1_newblercontig12688', 2, 174, '-', '2099465636'), ('HCP21_1_1_newblercontig13746', 8, 124, '-', '2099465637')]
4481 	[('HCP21_2_8302', 11, 142, '+', '2099465638'), ('HCP21_2_9302', 3, 155, '+', '2099465639')]
4482 	[('HCP21_2_12302', 39, 197, '+', '2099465641'), ('HCP21_2_12802', 12, 209, '+', '2099465642')]
4483 	[('HCP21_2_19635', 1, 120, '+', '2099465644'), ('HCP21_2_20135', 7, 123, '+', '2099465645'), ('HCP21_2_36360', 14, 163, '+', '2099465646'), ('HCP21_2_37360', 46, 183, '+', '2099465647')]
4484 	[('HCP21_2_38360', 3, 214, '-', '2099465648'), ('HCP21_2_42462', 3, 112, '-', '2099465649'), ('HCP21_2_53962', 2, 207, '-', '2099465650')]
4485 	[('HCP21_2_63848', 3, 131, '-', '2099465652'), ('HCP21_2_71491', 44, 109, '-', '2099465653')]
4486 	[('HCP21_2_91645', 1, 174, '+', '2099465658'), ('HCP21_2_96817', 11, 112, '+', '2099465659'), ('HCP21_2_99317', 8, 124, '+', '2099465660')]
4487 	[('HCP21_2_99817', 3, 128, '-', '2099465661'), ('HCP21_2_102317', 2, 147, '-', '2099465662')]
4488 	[('HCP21_2_113916', 3, 143, '+', '2099465663'), ('HCP21_2_117916', 2, 199, '+', '2099465664'), ('HCP21_2_119416', 3, 236, '+', '2099465665')]
4489 	[('HCP21_2_143343', 37, 153, '+', '2099465671'), ('HCP21_2_143843', 2, 157, '+', '2099465672'), ('HCP21_2_147343', 3, 197, '+', '2099465673'), ('HCP21_2_147843', 9, 206, '+', '2099465674'), ('HCP21_2_149343', 22, 231, '+', '2099465675'), ('HCP21_2_151196', 2, 100, '+', '2099465676'), ('HCP21_2_162196', 1, 213, '+', '2099465677')]
4490 	[('HCP21_5548', 1, 846, '-', '2099465678'), ('HCP21_7662', 2, 307, '-', '2099465679'), ('HCP21_8752', 3, 86, '-', '2099465680')]
4491 	[('HCP21_7286', 2, 430, '+', '2099465686'), ('HCP21_877_', 1, 528, '+', '2099465687'), ('HCP21_9448', 1, 117, '+', '2099465688'), ('HCP21_9448', 135, 302, '+', '2099465689'), ('HCP21_9448', 309, 1235, '+', '2099465690'), ('HCP21_2766', 8, 613, '+', '2099465691')]
4492 	[('HCP21_563_', 2, 351, '-', '2099465692'), ('HCP21_2022', 3, 152, '-', '2099465693')]
4493 	[('HCP21_6367', 153, 518, '+', '2099465696'), ('HCP21_4049', 2, 214, '+', '2099465697')]
4494 	[('HCP21_2171', 333, 404, '-', '2099465702'), ('HCP21_8366', 168, 698, '-', '2099465703')]
4495 	[('HCP21_4382', 2, 607, '+', '2099465704'), ('HCP21_2_9303', 29, 154, '+', '2099465705'), ('HCP21_2_9803', 4, 159, '+', '2099465706')]
4496 	[('HCP21_2_53463', 4, 198, '-', '2099465707'), ('HCP21_2_65849', 2, 156, '-', '2099465708')]
4497 	[('HCP21_2_68849', 2, 229, '+', '2099465709'), ('HCP21_2_72992', 1, 111, '+', '2099465710'), ('HCP21_2_73992', 1, 120, '+', '2099465711'), ('HCP21_2_84146', 1, 108, '+', '2099465712'), ('HCP21_2_87146', 5, 115, '+', '2099465713')]
4498 	[('HCP21_565_', 82, 292, '+', '2099465717'), ('HCP21_565_', 279, 455, '+', '2099465718')]
4499 	[('HCP21_10108', 53, 454, '-', '2099465719'), ('HCP21_10883', 215, 340, '-', '2099465720')]
4500 	[('HCP21_6511', 3, 749, '-', '2099465724'), ('HCP21_8576', 4, 777, '-', '2099465725'), ('HCP21_8576', 774, 848, '-', '2099465726')]
4501 	[('HCP21_311_', 39, 398, '+', '2099465727'), ('HCP21_7904', 3, 419, '+', '2099465728')]
4502 	[('HCP21_5069', 12, 446, '-', '2099465729'), ('HCP21_3986', 3, 437, '-', '2099465730'), ('HCP21_3221', 2, 916, '-', '2099465731')]
4503 	[('HCP21_7026', 1, 327, '+', '2099465732'), ('HCP21_7837', 1, 345, '+', '2099465733'), ('HCP21_547_', 2, 304, '+', '2099465734')]
4504 	[('HCP21_2_9408', 4, 156, '-', '2099465739'), ('HCP21_2_10908', 3, 173, '-', '2099465740'), ('HCP21_2_23741', 31, 156, '-', '2099465741'), ('HCP21_2_37466', 2, 189, '-', '2099465742')]
4505 	[('HCP21_2_46068', 16, 126, '-', '2099465744'), ('HCP21_2_50068', 41, 160, '-', '2099465745')]
