#Operon 	Genes in Operon
534 	[('16130926', 3171526, 3173418, '-', 'parE'), ('16130927', 3173447, 3174028, '-', 'yqiA'), ('16130928', 3174028, 3174855, '-', 'cpdA'), ('16130929', 3174880, 3175302, '-', 'yqiB'), ('16130930', 3175303, 3175932, '-', 'nudF')]
535 	[('145698308', 3177766, 3178437, '+', 'ygiB'), ('16130934', 3178443, 3179603, '+', 'ygiC')]
536 	[('145698309', 3184209, 3184574, '+', 'insC'), ('16130941', 3184532, 3185437, '+', 'insD')]
537 	[('90111532', 3187903, 3188652, '+', 'yqiH'), ('16130944', 3188654, 3189718, '+', 'yqiI')]
538 	[('16130946', 3190230, 3190859, '+', 'yqiJ'), ('16130947', 3190886, 3192547, '+', 'yqiK')]
539 	[('16130948', 3193342, 3194775, '-', 'rfaE'), ('16130949', 3194823, 3197663, '-', 'glnE'), ('16130950', 3197686, 3198987, '-', 'ygiF')]
540 	[('16130957', 3204485, 3205396, '+', 'ttdA'), ('16130958', 3205393, 3205998, '+', 'ttdB'), ('16130959', 3206046, 3207509, '+', 'ttdT')]
541 	[('49176308', 3220655, 3223747, '+', 'ebgA'), ('16130972', 3223744, 3224193, '+', 'ebgC')]
542 	[('16130974', 3225823, 3226893, '+', 'ygjJ'), ('16130975', 3226910, 3229261, '+', 'ygjK')]
543 	[('16130977', 3231750, 3232166, '-', 'higA'), ('16130978', 3232163, 3232477, '-', 'higB')]
544 	[('16130986', 3239849, 3241336, '-', 'uxaA'), ('16130987', 3241351, 3242763, '-', 'uxaC')]
545 	[('16130990', 3245795, 3246457, '+', 'yqjA'), ('16130991', 3246461, 3246844, '+', 'mzrA')]
546 	[('90111538', 3246991, 3247359, '+', 'yqjC'), ('16130993', 3247397, 3247702, '+', 'yqjD'), ('16130994', 3247705, 3248109, '+', 'yqjE'), ('16130995', 3248099, 3248398, '+', 'yqjK')]
547 	[('16131001', 3252341, 3253042, '+', 'yhaK'), ('90111540', 3253065, 3253229, '+', 'yhaL')]
548 	[('49176312', 3253363, 3254673, '-', 'yhaM'), ('145698312', 3254701, 3256032, '-', 'yhaO')]
549 	[('90111542', 3257743, 3258132, '-', 'tdcF'), ('49176316', 3258146, 3260440, '-', 'tdcE'), ('145698313', 3260474, 3261682, '-', 'tdcD'), ('16131009', 3261708, 3263039, '-', 'tdcC'), ('16131010', 3263061, 3264050, '-', 'tdcB')]
550 	[('90111544', 3265876, 3266415, '+', 'yhaB'), ('16131014', 3266437, 3267624, '+', 'yhaC')]
551 	[('145698315', 3269889, 3270773, '-', 'garR'), ('16131018', 3270809, 3271579, '-', 'garL'), ('16131019', 3271595, 3272929, '-', 'garP')]
552 	[('16131021', 3275024, 3275359, '+', 'prlF'), ('16131022', 3275359, 3275823, '+', 'yhaV')]
553 	[('16131024', 3276936, 3278216, '+', 'kbaZ'), ('90111546', 3278239, 3278712, '+', 'agaV')]
554 	[('16131028', 3279998, 3281152, '+', 'agaS'), ('16131029', 3281165, 3282025, '+', 'kbaY')]
555 	[('16131030', 3282192, 3282668, '+', 'agaB'), ('16131031', 3282707, 3283510, '+', 'agaC'), ('16131032', 3283500, 3284291, '+', 'agaD'), ('16131033', 3284292, 3285047, '+', 'agaI')]
556 	[('16131035', 3286112, 3286807, '+', 'yraI'), ('16131036', 3286836, 3289352, '+', 'yraJ'), ('16131037', 3289363, 3290454, '+', 'yraK')]
557 	[('16131039', 3291422, 3293458, '+', 'lpoA'), ('16131040', 3293416, 3293811, '+', 'yraN'), ('16131041', 3293831, 3294421, '+', 'diaA'), ('16131042', 3294431, 3295006, '+', 'yraP')]
558 	[('16131048', 3298277, 3298780, '-', 'yhbS'), ('16131049', 3298774, 3299298, '-', 'yhbT')]
559 	[('16131050', 3299507, 3300502, '+', 'yhbU'), ('90111549', 3300511, 3301389, '+', 'yhbV')]
560 	[('90111550', 3303993, 3305882, '-', 'deaD'), ('226524750', 3305875, 3305955, '-', 'yrbN')]
561 	[('16131058', 3309855, 3310799, '-', 'truB'), ('16131059', 3310799, 3311200, '-', 'rbfA')]
562 	[('16131060', 3311364, 3314036, '-', 'infB'), ('16131061', 3314061, 3315548, '-', 'nusA'), ('226524751', 3315576, 3316028, '-', 'rimP')]
563 	[('16131066', 3320755, 3322092, '-', 'glmM'), ('90111553', 3322085, 3322933, '-', 'folP')]
564 	[('16131073', 3328604, 3329776, '-', 'obgE'), ('16131074', 3329792, 3330757, '-', 'yhbE')]
565 	[('16131075', 3330884, 3331141, '-', 'rpmA'), ('16131076', 3331162, 3331473, '-', 'rplU')]
566 	[('90111556', 3334985, 3335278, '-', 'mlaB'), ('16131082', 3335278, 3335913, '-', 'mlaC'), ('16131083', 3335932, 3336483, '-', 'mlaD'), ('16131084', 3336488, 3337270, '-', 'mlaE'), ('16131085', 3337278, 3338087, '-', 'mlaF')]
567 	[('16131086', 3338297, 3339274, '+', 'yrbG'), ('16131087', 3339288, 3340274, '+', 'kdsD'), ('16131088', 3340295, 3340861, '+', 'kdsC'), ('16131089', 3340858, 3341433, '+', 'lptC'), ('16131090', 3341402, 3341959, '+', 'lptA'), ('16131091', 3341966, 3342691, '+', 'lptB'), ('16131092', 3342739, 3344172, '+', 'rpoN'), ('16131093', 3344195, 3344482, '+', 'hpf')]
568 	[('16131094', 3344600, 3345091, '+', 'ptsN'), ('16131095', 3345137, 3345991, '+', 'yhbJ'), ('16131096', 3345988, 3346260, '+', 'npr')]
569 	[('16131098', 3347103, 3347831, '-', 'mtgA'), ('90111557', 3347828, 3348481, '-', 'elbB')]
570 	[('308209621', 3352747, 3357207, '+', 'gltB'), ('16131103', 3357220, 3358638, '+', 'gltD')]
571 	[('16131105', 3360134, 3360808, '+', 'yhcA'), ('16131106', 3360829, 3363210, '+', 'yhcD')]
572 	[('16131111', 3367036, 3367500, '-', 'yhcH'), ('90111558', 3367497, 3368372, '-', 'nanK'), ('16131113', 3368369, 3369058, '-', 'nanE'), ('90111559', 3369106, 3370596, '-', 'nanT')]
573 	[('16131118', 3374301, 3374798, '-', 'sspB'), ('16131119', 3374804, 3375442, '-', 'sspA')]
574 	[('16131120', 3375837, 3376229, '-', 'rpsI'), ('16131121', 3376245, 3376673, '-', 'rplM')]
575 	[('16131130', 3384243, 3386210, '-', 'aaeB'), ('16131131', 3386216, 3387148, '-', 'aaeA'), ('90111562', 3387156, 3387359, '-', 'aaeX')]
576 	[('90111563', 3394348, 3395817, '-', 'rng'), ('16131136', 3395807, 3396400, '-', 'yhdE'), ('16131137', 3396409, 3396897, '-', 'mreD'), ('16131138', 3396897, 3398000, '-', 'mreC')]
577 	[('16131143', 3403458, 3403928, '+', 'accB'), ('16131144', 3403939, 3405288, '+', 'accC')]
578 	[('16131145', 3405397, 3405639, '+', 'yhdT'), ('90111565', 3405629, 3407080, '+', 'panF'), ('16131147', 3407092, 3407973, '+', 'prmA')]
579 	[('16131148', 3408302, 3409267, '+', 'dusB'), ('16131149', 3409293, 3409589, '+', 'fis')]
580 	[('16131153', 3411886, 3413043, '+', 'acrE'), ('16131154', 3413055, 3416159, '+', 'acrF')]
581 	[('49176333', 3418156, 3419337, '+', 'yhdX'), ('90111567', 3419347, 3420450, '+', 'yhdY'), ('16131159', 3420458, 3421216, '+', 'yhdZ')]
582 	[('16131161', 3427788, 3428045, '-', 'yrdB'), ('16131162', 3428042, 3428860, '-', 'aroE'), ('16131163', 3428865, 3429437, '-', 'rimN'), ('49176335', 3429442, 3429984, '-', 'yrdD'), ('16131165', 3430013, 3430486, '-', 'smg'), ('49176336', 3430458, 3431582, '-', 'smf')]
583 	[('16131166', 3431712, 3432221, '+', 'def'), ('16131167', 3432236, 3433183, '+', 'fmt'), ('16131168', 3433229, 3434518, '+', 'rsmB'), ('16131169', 3434540, 3435916, '+', 'trkA')]
584 	[('16131171', 3436727, 3437152, '-', 'zntR'), ('16131172', 3437163, 3437531, '-', 'yhdN')]
585 	[('16131173', 3437638, 3438021, '-', 'rplQ'), ('16131174', 3438062, 3439051, '-', 'rpoA'), ('16131175', 3439077, 3439697, '-', 'rpsD'), ('16131176', 3439731, 3440120, '-', 'rpsK'), ('16131177', 3440137, 3440493, '-', 'rpsM')]
586 	[('16131178', 3440640, 3440756, '-', 'rpmJ'), ('16131179', 3440788, 3442119, '-', 'secY'), ('16131180', 3442127, 3442561, '-', 'rplO'), ('16131181', 3442565, 3442744, '-', 'rpmD'), ('16131182', 3442748, 3443251, '-', 'rpsE'), ('16131183', 3443266, 3443619, '-', 'rplR'), ('16131184', 3443629, 3444162, '-', 'rplF'), ('16131185', 3444175, 3444567, '-', 'rpsH'), ('16131186', 3444601, 3444906, '-', 'rpsN'), ('16131187', 3444921, 3445460, '-', 'rplE'), ('16131188', 3445475, 3445789, '-', 'rplX'), ('16131189', 3445800, 3446171, '-', 'rplN')]
587 	[('16131190', 3446336, 3446590, '-', 'rpsQ'), ('16131191', 3446590, 3446781, '-', 'rpmC'), ('16131192', 3446781, 3447191, '-', 'rplP'), ('16131193', 3447204, 3447905, '-', 'rpsC'), ('16131194', 3447923, 3448255, '-', 'rplV'), ('16131195', 3448270, 3448548, '-', 'rpsS'), ('16131196', 3448565, 3449386, '-', 'rplB'), ('16131197', 3449404, 3449706, '-', 'rplW'), ('16131198', 3449703, 3450308, '-', 'rplD'), ('16131199', 3450319, 3450948, '-', 'rplC'), ('16131200', 3450981, 3451292, '-', 'rpsJ')]
588 	[('16131201', 3451530, 3451949, '-', 'gspB'), ('16131202', 3451951, 3453420, '-', 'gspA')]
589 	[('16131203', 3453600, 3454415, '+', 'gspC'), ('90111569', 3454399, 3456351, '+', 'gspD'), ('16131205', 3456361, 3457842, '+', 'gspE'), ('16131206', 3457839, 3459035, '+', 'gspF'), ('16131207', 3459045, 3459482, '+', 'gspG'), ('16131208', 3459490, 3459999, '+', 'gspH'), ('90111570', 3459996, 3460373, '+', 'gspI'), ('16131210', 3460366, 3460953, '+', 'gspJ'), ('16131211', 3460946, 3461929, '+', 'gspK'), ('90111571', 3461944, 3463107, '+', 'gspL'), ('90111572', 3463104, 3463565, '+', 'gspM'), ('16131214', 3463565, 3464242, '+', 'gspO')]
590 	[('16131219', 3469422, 3471536, '-', 'fusA'), ('16131220', 3471564, 3472103, '-', 'rpsG')]
591 	[('16131222', 3472700, 3472987, '-', 'tusB'), ('16131223', 3472995, 3473354, '-', 'tusC'), ('16131224', 3473354, 3473740, '-', 'tusD'), ('90111573', 3473740, 3474462, '-', 'yheO')]
592 	[('94541125', 3476614, 3476814, '-', 'yheV'), ('16131229', 3476824, 3478629, '-', 'kefB'), ('16131230', 3478629, 3479183, '-', 'kefG')]
593 	[('16131231', 3479311, 3481224, '+', 'yheS'), ('16131232', 3481224, 3482246, '+', 'yheT'), ('16131233', 3482240, 3482458, '+', 'yheU')]
594 	[('16131236', 3484142, 3484774, '+', 'crp'), ('90111574', 3484813, 3486915, '+', 'yhfK')]
595 	[('16131239', 3488288, 3488851, '-', 'pabA'), ('16131240', 3488883, 3489485, '-', 'fic'), ('16131241', 3489475, 3489642, '-', 'yhfG')]
596 	[('16131244', 3492033, 3494576, '+', 'nirB'), ('16131245', 3494573, 3494899, '+', 'nirD')]
597 	[('90111575', 3495025, 3495831, '+', 'nirC'), ('16131246', 3495850, 3497223, '+', 'cysG')]
598 	[('90111576', 3497932, 3499269, '+', 'frlA'), ('162135909', 3499290, 3500312, '+', 'frlB')]
599 	[('49176341', 3500362, 3501192, '+', 'frlC'), ('16131252', 3501189, 3501974, '+', 'frlD')]
600 	[('16131254', 3502957, 3504042, '-', 'yhfS'), ('16131255', 3504054, 3505358, '-', 'yhfT'), ('90111579', 3505370, 3505723, '-', 'yhfU'), ('16131257', 3505734, 3506612, '-', 'php'), ('16131258', 3506609, 3507835, '-', 'yhfW'), ('16131259', 3507835, 3508998, '-', 'yhfX')]
601 	[('90111580', 3509082, 3509444, '-', 'yhfY'), ('49176343', 3509461, 3510366, '-', 'yhfZ')]
602 	[('16131262', 3510656, 3511660, '-', 'trpS'), ('16131263', 3511653, 3512411, '-', 'gph'), ('16131264', 3512404, 3513081, '-', 'rpe'), ('16131265', 3513099, 3513935, '-', 'dam')]
603 	[('16131268', 3517487, 3518725, '-', 'hofQ'), ('90111582', 3518637, 3519041, '-', 'hofP'), ('16131270', 3519031, 3519471, '-', 'hofO'), ('16131271', 3519455, 3519994, '-', 'hofN'), ('90111583', 3519994, 3520773, '-', 'hofM')]
604 	[('90111585', 3526691, 3527359, '+', 'yrfG'), ('16131277', 3527370, 3527771, '+', 'hslR'), ('90111586', 3527796, 3528674, '+', 'hslO')]
605 	[('16131281', 3532538, 3533890, '-', 'envZ'), ('16131282', 3533887, 3534606, '-', 'ompR')]
606 	[('16131284', 3538185, 3538412, '+', 'feoA'), ('16131285', 3538429, 3540750, '+', 'feoB'), ('16131286', 3540750, 3540986, '+', 'feoC')]
607 	[('16131292', 3546008, 3548092, '-', 'malQ'), ('49176351', 3548102, 3550495, '-', 'malP')]
608 	[('49176352', 3553855, 3554871, '-', 'rtcA'), ('16131295', 3554875, 3556101, '-', 'rtcB')]
609 	[('16131297', 3557870, 3558628, '-', 'glpR'), ('49176353', 3558645, 3559475, '-', 'glpG'), ('16131299', 3559520, 3559846, '-', 'glpE')]
610 	[('16131302', 3562157, 3564604, '-', 'glgP'), ('16131303', 3564623, 3566056, '-', 'glgA'), ('16131304', 3566056, 3567351, '-', 'glgC'), ('16131305', 3567369, 3569342, '-', 'glgX'), ('16131306', 3569339, 3571525, '-', 'glgB')]
611 	[('49176355', 3573744, 3575084, '-', 'gntU'), ('90111591', 3575088, 3575615, '-', 'gntK')]
612 	[('16131316', 3581506, 3581781, '+', 'insA'), ('16131317', 3581700, 3582203, '+', 'insB')]
613 	[('16131321', 3585393, 3586136, '-', 'ugpQ'), ('90111593', 3586133, 3587203, '-', 'ugpC'), ('16131323', 3587205, 3588050, '-', 'ugpE'), ('16131324', 3588047, 3588934, '-', 'ugpA')]
614 	[('90111594', 3590747, 3591460, '-', 'livF'), ('16131327', 3591462, 3592229, '-', 'livG'), ('16131328', 3592226, 3593503, '-', 'livM'), ('16131329', 3593500, 3594426, '-', 'livH'), ('16131330', 3594474, 3595583, '-', 'livK')]
615 	[('16131334', 3599051, 3600109, '-', 'ftsX'), ('16131335', 3600102, 3600770, '-', 'ftsE'), ('16131336', 3600773, 3602266, '-', 'ftsY')]
616 	[('16131337', 3602416, 3603012, '+', 'rsmD'), ('16131338', 3603002, 3603271, '+', 'yhhL')]
617 	[('16131348', 3611690, 3613264, '+', 'nikA'), ('16131349', 3613264, 3614208, '+', 'nikB'), ('16131350', 3614205, 3615038, '+', 'nikC'), ('16131351', 3615038, 3615802, '+', 'nikD'), ('16131352', 3615799, 3616605, '+', 'nikE'), ('16131353', 3616611, 3617012, '+', 'nikR')]
618 	[('49176361', 3617215, 3621450, '+', 'rhsB'), ('90111598', 3621422, 3621805, '+', 'yhhH')]
619 	[('226524752', 3623702, 3624826, '-', 'yhhJ'), ('49176363', 3624826, 3627561, '-', 'rbbA'), ('16131359', 3627558, 3628625, '-', 'yhiI')]
620 	[('16131369', 3640403, 3641155, '-', 'yhiQ'), ('16131370', 3641163, 3643205, '-', 'prlC')]
621 	[('90111602', 3646958, 3648247, '+', 'arsB'), ('16131375', 3648260, 3648685, '+', 'arsC')]
622 	[('16131385', 3657255, 3658412, '+', 'mdtE'), ('16131386', 3658437, 3661550, '+', 'mdtF')]
623 	[('145698322', 3670437, 3671336, '+', 'yhjC'), ('16131394', 3671385, 3672398, '+', 'yhjD')]
624 	[('226524756', 3683723, 3687196, '-', 'bcsC'), ('16131403', 3687178, 3688284, '-', 'bcsZ'), ('16131404', 3688291, 3690630, '-', 'bcsB'), ('90111609', 3690641, 3693259, '-', 'bcsA')]
625 	[('16131408', 3694481, 3696052, '+', 'bcsE'), ('90111610', 3696049, 3696240, '+', 'bcsF'), ('16131410', 3696237, 3697916, '+', 'bcsG')]
626 	[('16131412', 3699887, 3700891, '-', 'dppF'), ('16131413', 3700888, 3701871, '-', 'dppD'), ('16131414', 3701882, 3702784, '-', 'dppC'), ('16131415', 3702794, 3703813, '-', 'dppB')]
627 	[('16131420', 3711115, 3711678, '+', 'tag'), ('16131421', 3711675, 3712115, '+', 'yiaC')]
628 	[('16131428', 3718703, 3719224, '+', 'insJ'), ('16131429', 3719221, 3720072, '+', 'insK')]
629 	[('16131430', 3720351, 3722420, '-', 'glyS'), ('16131431', 3722430, 3723341, '-', 'glyQ')]
630 	[('90111616', 3724947, 3725384, '-', 'yiaA'), ('90111617', 3725430, 3725771, '-', 'yiaB')]
631 	[('16131438', 3730224, 3731765, '+', 'xylG'), ('16131439', 3731743, 3732924, '+', 'xylH')]
632 	[('16131446', 3740756, 3741754, '+', 'yiaK'), ('16131447', 3741766, 3742233, '+', 'yiaL')]
633 	[('16131448', 3742351, 3742824, '+', 'yiaM'), ('49176375', 3742827, 3744104, '+', 'yiaN'), ('16131450', 3744117, 3745103, '+', 'yiaO'), ('16131451', 3745107, 3746603, '+', 'lyxK'), ('16131452', 3746600, 3747262, '+', 'yiaQ'), ('90111618', 3747255, 3748115, '+', 'yiaR'), ('16131454', 3748109, 3748804, '+', 'yiaS')]
634 	[('16131457', 3750986, 3752122, '-', 'yiaV'), ('16131458', 3752128, 3752451, '-', 'yiaW')]
635 	[('16131461', 3756040, 3757884, '-', 'selB'), ('16131462', 3757881, 3759272, '-', 'selA')]
636 	[('16131464', 3760206, 3764339, '+', 'rhsA'), ('16131465', 3764360, 3765202, '+', 'yibA')]
637 	[('16131468', 3768266, 3769402, '-', 'yibH'), ('16131469', 3769405, 3769767, '-', 'yibI')]
638 	[('16131471', 3772447, 3773595, '+', 'mtlD'), ('16131472', 3773595, 3774182, '+', 'mtlR')]
639 	[('16131474', 3775422, 3777077, '+', 'lldP'), ('16131475', 3777077, 3777853, '+', 'lldR'), ('16131476', 3777850, 3779040, '+', 'lldD')]
640 	[('16131479', 3780665, 3781684, '-', 'gpsA'), ('16131480', 3781684, 3782151, '-', 'secB')]
641 	[('16131483', 3783283, 3784827, '+', 'gpmM'), ('162135913', 3784861, 3786120, '+', 'envC'), ('90111621', 3786124, 3787083, '+', 'yibQ')]
642 	[('16131487', 3788343, 3789368, '-', 'tdh'), ('16131488', 3789378, 3790574, '-', 'kbl')]
643 	[('16131490', 3792010, 3792942, '+', 'rfaD'), ('16131491', 3792952, 3793998, '+', 'rfaF'), ('16131492', 3794002, 3794961, '+', 'rfaC'), ('16131493', 3794971, 3796230, '+', 'rfaL')]
644 	[('16131494', 3796262, 3797335, '-', 'waaU'), ('16131495', 3797368, 3798219, '-', 'rfaZ')]
645 	[('16131496', 3798290, 3798988, '-', 'rfaY'), ('16131497', 3799006, 3800022, '-', 'rfaJ'), ('16131498', 3800062, 3801081, '-', 'rfaI'), ('226524757', 3801081, 3802160, '-', 'rfaB'), ('16131500', 3802204, 3803139, '-', 'rfaS'), ('16131501', 3803176, 3803973, '-', 'rfaP'), ('16131502', 3803966, 3805090, '-', 'rfaG'), ('16131503', 3805087, 3806121, '-', 'rfaQ')]
646 	[('16131504', 3806563, 3807840, '+', 'waaA'), ('16131505', 3807848, 3808327, '+', 'coaD')]
647 	[('16131507', 3809273, 3809440, '-', 'rpmG'), ('16131508', 3809461, 3809697, '-', 'rpmB')]
648 	[('90111624', 3810754, 3811974, '+', 'dfp'), ('16131511', 3811955, 3812410, '+', 'dut')]
649 	[('16131520', 3820129, 3820404, '+', 'rpoZ'), ('16131521', 3820423, 3822531, '+', 'spoT'), ('16131522', 3822538, 3823227, '+', 'trmH'), ('16131523', 3823233, 3825314, '+', 'recG')]
650 	[('16131527', 3830242, 3832560, '-', 'yicI'), ('90111629', 3832570, 3833952, '-', 'yicJ')]
651 	[('90111632', 3845328, 3846647, '-', 'uhpC'), ('90111633', 3846657, 3848159, '-', 'uhpB'), ('16131539', 3848159, 3848749, '-', 'uhpA')]
652 	[('16131540', 3848825, 3849115, '-', 'ilvN'), ('16131541', 3849119, 3850807, '-', 'ilvB')]
653 	[('16131544', 3853137, 3853634, '-', 'yidF'), ('16131545', 3853631, 3853993, '-', 'yidG'), ('16131546', 3853983, 3854330, '-', 'yidH')]
654 	[('16131548', 3854934, 3856427, '-', 'yidJ'), ('16131549', 3856424, 3858139, '-', 'yidK')]
655 	[('49176390', 3869873, 3871021, '-', 'dgoD'), ('49176391', 3871018, 3871635, '-', 'dgoA'), ('16131561', 3871619, 3872497, '-', 'dgoK'), ('49176392', 3872494, 3873183, '-', 'dgoR')]
656 	[('49176395', 3875728, 3878142, '-', 'gyrB'), ('16131568', 3878171, 3879244, '-', 'recF'), ('16131569', 3879244, 3880344, '-', 'dnaN'), ('16131570', 3880349, 3881752, '-', 'dnaA')]
657 	[('16131571', 3882359, 3882499, '+', 'rpmH'), ('16131572', 3882516, 3882875, '+', 'rnpA'), ('94541129', 3882839, 3883096, '+', 'yidD'), ('16131573', 3883099, 3884745, '+', 'yidC')]
658 	[('16131578', 3889638, 3890813, '+', 'mdtL'), ('16131579', 3890788, 3891747, '+', 'yidZ')]
659 	[('226524759', 3891904, 3892653, '+', 'yieE'), ('16131581', 3892675, 3893241, '+', 'yieF')]
660 	[('16131584', 3895529, 3895996, '+', 'cbrB'), ('16131585', 3896045, 3896632, '+', 'cbrC')]
661 	[('49176397', 3896694, 3897416, '-', 'yieK'), ('145698330', 3897431, 3898600, '-', 'yieL'), ('16131588', 3898627, 3900243, '-', 'bglH')]
662 	[('16131589', 3900312, 3901724, '-', 'bglB'), ('16131590', 3901743, 3903620, '-', 'bglF')]
663 	[('16131592', 3904876, 3905601, '-', 'phoU'), ('16131593', 3905616, 3906389, '-', 'pstB')]
664 	[('16131594', 3906572, 3907462, '-', 'pstA'), ('16131595', 3907462, 3908421, '-', 'pstC')]
665 	[('16131599', 3913576, 3913995, '-', 'atpC'), ('16131600', 3914016, 3915398, '-', 'atpD'), ('16131601', 3915425, 3916288, '-', 'atpG')]
666 	[('16131602', 3916339, 3917880, '-', 'atpA'), ('16131603', 3917893, 3918426, '-', 'atpH'), ('16131604', 3918441, 3918911, '-', 'atpF')]
667 	[('16131605', 3918973, 3919212, '-', 'atpE'), ('16131606', 3919259, 3920074, '-', 'atpB'), ('90111645', 3920083, 3920463, '-', 'atpI')]
668 	[('49176398', 3926175, 3927626, '-', 'viaA'), ('90111646', 3927620, 3929116, '-', 'ravA')]
669 	[('90111647', 3931374, 3931793, '+', 'rbsD'), ('16131617', 3931801, 3933306, '+', 'rbsA'), ('16131618', 3933311, 3934276, '+', 'rbsC'), ('16131619', 3934301, 3935191, '+', 'rbsB')]
670 	[('16131620', 3935317, 3936246, '+', 'rbsK'), ('16131621', 3936250, 3937242, '+', 'rbsR')]
671 	[('16131622', 3937208, 3938635, '-', 'hsrA'), ('49176401', 3938658, 3939350, '-', 'yieP')]
672 	[('16131627', 3950224, 3950487, '+', 'ilvM'), ('49176403', 3950507, 3951436, '+', 'ilvE')]
673 	[('49176404', 3951501, 3953351, '+', 'ilvD'), ('16131630', 3953354, 3954898, '+', 'ilvA')]
674 	[('16131640', 3965939, 3967042, '+', 'rfe'), ('90111649', 3967054, 3968100, '+', 'wzzE')]
675 	[('49176409', 3968156, 3969286, '+', 'rffE'), ('49176410', 3969283, 3970545, '+', 'rffD'), ('49176411', 3970545, 3971612, '+', 'rffG'), ('16131645', 3971631, 3972512, '+', 'rffH'), ('145698332', 3972490, 3973164, '+', 'rffC'), ('16131647', 3973169, 3974299, '+', 'rffA'), ('16131648', 3974301, 3975551, '+', 'wzxE'), ('49176413', 3975548, 3976627, '+', 'rffT'), ('16131649', 3976624, 3977976, '+', 'wzyE'), ('16131650', 3977979, 3978719, '+', 'rffM')]
676 	[('16131654', 3984709, 3985905, '-', 'hemY'), ('16131655', 3985908, 3987089, '-', 'hemX'), ('16131656', 3987111, 3987851, '-', 'hemD'), ('49176416', 3987848, 3988789, '-', 'hemC')]
677 	[('94541130', 3992545, 3992748, '+', 'yifL'), ('90111650', 3992785, 3993609, '+', 'dapF'), ('16131662', 3993606, 3994313, '+', 'yigA'), ('16131663', 3994310, 3995206, '+', 'xerC'), ('16131664', 3995206, 3995922, '+', 'yigB')]
678 	[('16131667', 4000442, 4000822, '-', 'yigF'), ('90111651', 4000836, 4001216, '-', 'yigG')]
679 	[('49176423', 4007193, 4008215, '+', 'pldB'), ('49176424', 4008223, 4009023, '+', 'yigL')]
680 	[('49176426', 4016878, 4017633, '+', 'ubiE'), ('16131683', 4017647, 4018252, '+', 'yigP'), ('16131684', 4018249, 4019889, '+', 'ubiB')]
681 	[('90111653', 4019968, 4020237, '+', 'tatA'), ('49176428', 4020241, 4020756, '+', 'tatB'), ('16131687', 4020759, 4021535, '+', 'tatC'), ('49176429', 4021577, 4022359, '+', 'tatD')]
682 	[('16131689', 4023011, 4024504, '+', 'ubiD'), ('16131690', 4024550, 4025251, '+', 'fre')]
683 	[('49176430', 4025632, 4026795, '-', 'fadA'), ('16131692', 4026805, 4028994, '-', 'fadB')]
684 	[('16131693', 4029184, 4030515, '+', 'pepQ'), ('90111654', 4030515, 4031129, '+', 'yigZ'), ('49176432', 4031168, 4032619, '+', 'trkH'), ('16131696', 4032631, 4033176, '+', 'hemG')]
685 	[('145698333', 4038929, 4039456, '-', 'mobB'), ('16131698', 4039438, 4040022, '-', 'mobA')]
686 	[('16131700', 4040438, 4041424, '+', 'rdoA'), ('16131701', 4041441, 4042067, '+', 'dsbA')]
687 	[('16131708', 4051892, 4053301, '-', 'glnG'), ('16131709', 4053313, 4054362, '-', 'glnL')]
688 	[('16131712', 4058470, 4059180, '+', 'yihL'), ('16131713', 4059188, 4060168, '+', 'yihM')]
689 	[('49176435', 4062386, 4063789, '-', 'yihO'), ('145698335', 4063832, 4065217, '-', 'yihP'), ('16131718', 4065263, 4067299, '-', 'yihQ')]
690 	[('90111658', 4068538, 4069779, '-', 'yihS'), ('16131721', 4069796, 4070674, '-', 'yihT'), ('16131722', 4070698, 4071594, '-', 'yihU')]
691 	[('90111659', 4071762, 4072658, '+', 'yihV'), ('90111660', 4072692, 4073477, '+', 'yihW')]
692 	[('90111661', 4073576, 4074175, '+', 'yihX'), ('16131726', 4074169, 4075041, '+', 'yihY'), ('16131727', 4075038, 4075475, '+', 'dtd'), ('16131728', 4075472, 4076461, '+', 'yiiD')]
693 	[('16131731', 4078322, 4079251, '-', 'fdhE'), ('16131732', 4079248, 4079883, '-', 'fdoI'), ('16131733', 4079880, 4080782, '-', 'fdoH'), ('16131734', 4080795, 4083845, '-', 'fdoG')]
694 	[('16131737', 4086130, 4087878, '-', 'frvR'), ('16131738', 4087878, 4088948, '-', 'frvX'), ('90111664', 4088938, 4090389, '-', 'frvB'), ('16131740', 4090400, 4090846, '-', 'frvA')]
695 	[('16131741', 4091147, 4091461, '-', 'rhaM'), ('16131742', 4091471, 4092295, '-', 'rhaD')]
696 	[('49176441', 4092746, 4094005, '-', 'rhaA'), ('16131744', 4094002, 4095471, '-', 'rhaB')]
697 	[('16131751', 4101625, 4102998, '-', 'cpxA'), ('16131752', 4102995, 4103693, '-', 'cpxR')]
698 	[('16131760', 4110990, 4111289, '+', 'yiiS'), ('16131761', 4111316, 4111744, '+', 'uspD')]
699 	[('16131764', 4113737, 4115245, '-', 'glpK'), ('16131765', 4115268, 4116113, '-', 'glpF')]
700 	[('16131769', 4118439, 4119770, '-', 'hslU'), ('16131770', 4119780, 4120310, '-', 'hslV')]
701 	[('16131777', 4126695, 4127855, '+', 'metB'), ('16131778', 4127858, 4130290, '+', 'metL')]
702 	[('90111668', 4135955, 4137058, '-', 'gldA'), ('16131784', 4137069, 4137731, '-', 'fsaB'), ('49176446', 4137743, 4140244, '-', 'ptsA')]
